"Family","IsActive","Name","ProductCode","Product_Domain__c","Product_Level__c","RTL_Asset_Class__c","RTL_DATA_SOURCE__c","RTL_Issuer_Fund_House__c","RTL_PRODUCT_CODE__c","RTL_Product_Name_ENG__c","RTL_Product_Name_TH__c","RTL_Product_Short_Name_ENG__c","RTL_Product_Short_Name_TH__c","RTL_TMB_Product_Type__c","RTL_TMB_PROJECT_CD__c","SEQ_GRP__c","Sub_Family__c"
"INVESTMENT","true","พันธบัตรเกาหลีใต้ รุ่นที่ 62","R62","","","FIXED INCOME","MF","TMB","R62","South Korean Treasury Series62 {{TMB}}","พันธบัตรเกาหลีใต้ รุ่นที่ 62","","","","","5","MM"
"INVESTMENT","true","พันธบัตรเกาหลีใต้ รุ่นที่ 63","R63","","","FIXED INCOME","MF","TMB","R63","South Korean Treasury Series63 {{TMB}}","พันธบัตรเกาหลีใต้ รุ่นที่ 63","","","","","5","MM"
"INVESTMENT","true","ทหารไทยธนบดี เพื่อการเลี้ยงชีพ","RF1","","","RMF","MF","TMB","RF1","TMB Money Retirement Mutual Fund  {{TMB}}","ทหารไทยธนบดี เพื่อการเลี้ยงชีพ","","","","","5","MM"
"LENDING","true","Re-finance   - กรณีไม่มีผลิตภัณฑ์เสริม ประกันชีวิตฯ ตัดบัญชีอัตโนมัติ หรือบัตรเดบิต","DCHQ","","","","11","","DCHQ","Re-finance - Not Bundling (missing any of MRTA, Direct Debit or Debif card)","Re-finance   - กรณีไม่มีผลิตภัณฑ์เสริม ประกันชีวิตฯ ตัดบัญชีอัตโนมัติ หรือบัตรเดบิต","","","","","8","HOME LOAN"
"LENDING","true","สินเชื่อ TMB Home for Cash - ซื้อประกันชีวิต","DDPT","","","","11","","DDPT","Home for Cash (MRTA)  (Q2/2012)","สินเชื่อ TMB Home for Cash - ซื้อประกันชีวิต","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","สินเชื่อ TMB Home for Cash - (ไม่ซื้อประกันชีวิต)","DDPU","","","","11","","DDPU","Home for cash (Non-MRTA) (Q2/2012)","สินเชื่อ TMB Home for Cash - (ไม่ซื้อประกันชีวิต)","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","สินเชือเพื่อซื้อทรัพย์เกรด A และโครงการของบริษัทฯที่ธนาคารกำหนด (ไม่ซื้อประกันชีวิต)_ทางเลือกที่ 3","DOHU","","","","11","","DOHU","Grade A Asset & Selective Developers (No Segment) (Non-MRTA)_Option 3","สินเชือเพื่อซื้อทรัพย์เกรด A และโครงการของบริษัทฯที่ธนาคารกำหนด (ไม่ซื้อประกันชีวิต)_ทางเลือกที่ 3","","","","","8","HOME LOAN"
"LENDING","true","บ้านผ่อนสบาย (กรณีใช้ที่อยู่อาศัยเป็นที่ตั้งของสถานประกอบการ) ไม่ซื้อประกันชีวิต","CCHX","","","","11","","CCHX","Baan Pon Sabai (Home Office) Non-MRTA","บ้านผ่อนสบาย (กรณีใช้ที่อยู่อาศัยเป็นที่ตั้งของสถานประกอบการ) ไม่ซื้อประกันชีวิต","","","","","8","HOME LOAN"
"LENDING","true","บ้านผ่อนสบาย (Money Expo 2006)","CCHZ","","","","11","","CCHZ","Baan Pon Sabai (Money Expo 2006)","บ้านผ่อนสบาย (Money Expo 2006)","","","","","8","HOME LOAN"
"LENDING","true","เคหะร่วมใจ 1 - (อัตราดอกเบี้ยคงที่ 5 ปี) **","CDHC","","","","11","","CDHC","Kaeharuamjai 1 - (Fixed Rate 5 Years) **","เคหะร่วมใจ 1 - (อัตราดอกเบี้ยคงที่ 5 ปี) **","","","","","8","HOME LOAN"
"LENDING","true","คนรักบ้าน 1 (ก่อสร้าง, ต่อเติม, ซ่อมแซม, ปรับปรุงที่อยู่อาศัย) ***","COHA","","","","11","","COHA","Kon ruk baan 1 (Construction & Renovation) ***","คนรักบ้าน 1 (ก่อสร้าง, ต่อเติม, ซ่อมแซม, ปรับปรุงที่อยู่อาศัย) ***","","","","","8","HOME LOAN"
"LENDING","true","TMB Housing Loan Made-to-Order โปรแกรมพิเศษสำหรับผลิตภัณฑ์สินเชื่อบ้านผ่อนสบาย - กรณีลูกค้าพันธมิตรไม่ซื้อประกันชีวิต (Non-MRTA) 1.ขอกู้วงเงินสินเชื่อต่ำ","DTHQ","","","","11","","DTHQ","Made to Order : Baan Pon Sabai - Low LTV (Alliance) (Non-MRTA)","TMB Housing Loan Made-to-Order โปรแกรมพิเศษสำหรับผลิตภัณฑ์สินเชื่อบ้านผ่อนสบาย - กรณีลูกค้าพันธมิตรไม่ซื้อประกันชีวิต (Non-MRTA) 1.ขอกู้วงเงินสินเชื่อต่ำ","","","","","8","HOME LOAN"
"LENDING","true","Premier Housing Loan - ลูกค้าซื้อคอนโดมิเนียม (เริ่ม 1 ก.พ. 2551)","CTHK","","","","11","","CTHK","TMB Premier Home Loan - Condominium (Start 1 Feb 2008)","Premier Housing Loan - ลูกค้าซื้อคอนโดมิเนียม (เริ่ม 1 ก.พ. 2551)","","","","","8","HOME LOAN"
"LENDING","true","Premier Housing Loan (Money Expo)","CTHU","","","","11","","CTHU","Premier Housing Loan (Money Expo)","Premier Housing Loan (Money Expo)","","","","","8","HOME LOAN"
"LENDING","true","HOME PLUS-3 ***","DAH3","","","","11","","DAH3","HOME PLUS - 3 ***","HOME PLUS-3 ***","","","","","8","HOME LOAN"
"LENDING","true","YIM PON BAN ***","DAHB","","","","11","","DAHB","YIM PON BAN ***","YIM PON BAN ***","","","","","8","HOME LOAN"
"LENDING","true","Re-Finance - ลูกค้า Re-Finance ซื้อประกันชีวิต (เริ่ม 1 ก.ค. 2552-30 ก.ย. 2552)","DJHH","","","","11","","DJHH","Re - Finance (MRTA)","Re-Finance - ลูกค้า Re-Finance ซื้อประกันชีวิต (เริ่ม 1 ก.ค. 2552-30 ก.ย. 2552)","","","","","8","HOME LOAN"
"LENDING","true","Made to Order : บ้านผ่อนสบาย : กู้ระยะยาว (ลูกค้าทั่วไป)","DKHG","","","","11","","DKHG","Made to Order : Baan Pon Sabai : Longer Tenor (General)","Made to Order : บ้านผ่อนสบาย : กู้ระยะยาว (ลูกค้าทั่วไป)","","","","","8","HOME LOAN"
"LENDING","true","Made to Order : บ้านผ่อนสบาย : เงินฝากค้ำประกัน 15% (ลูกค้าทั่วไป)","DKHM","","","","11","","DKHM","Made to Order : Baan Pon Sabai : Fixed Deposit Guarantee 15% (General)","Made to Order : บ้านผ่อนสบาย : เงินฝากค้ำประกัน 15% (ลูกค้าทั่วไป)","","","","","8","HOME LOAN"
"LENDING","true","Made to Order : บ้านผ่อนสบาย : เงินฝากค้ำประกัน 20% (ใช้เป็นที่ตั้งสถานประกอบการ)","DKHR","","","","11","","DKHR","Made to Order : Baan Pon Sabai : Fixed Deposit Guarantee 20% (Home Office)","Made to Order : บ้านผ่อนสบาย : เงินฝากค้ำประกัน 20% (ใช้เป็นที่ตั้งสถานประกอบการ)","","","","","8","HOME LOAN"
"LENDING","true","Made to Order : บ้านผ่อนสบาย : วงเงินต่ำ (ลูกค้าทั่วไป)","DLHA","","","","11","","DLHA","Made to Order : Baan Pon Sabai : Low LTV (General)","Made to Order : บ้านผ่อนสบาย : วงเงินต่ำ (ลูกค้าทั่วไป)","","","","","8","HOME LOAN"
"LENDING","true","Made to Order : บ้านผ่อนสบาย : วงเงินสูง (ทหาร)","DLHF","","","","11","","DLHF","Made to Order : Baan Pon Sabai : High LTV (Military)","Made to Order : บ้านผ่อนสบาย : วงเงินสูง (ทหาร)","","","","","8","HOME LOAN"
"LENDING","true","Made to Order : บ้านผ่อนสบาย : เงินฝากค้ำประกัน 10% (ลูกค้าทั่วไป)","DLHM","","","","11","","DLHM","Made to Order : Baan Pon Sabai : Fixed Deposit Guarantee 10% (General)","Made to Order : บ้านผ่อนสบาย : เงินฝากค้ำประกัน 10% (ลูกค้าทั่วไป)","","","","","8","HOME LOAN"
"LENDING","true","Made to Order : บ้านผ่อนสบาย : เงินฝากค้ำประกัน 10% (ทหาร)","DLHN","","","","11","","DLHN","Made to Order : Baan Pon Sabai : Fixed Deposit Guarantee 10% (Military)","Made to Order : บ้านผ่อนสบาย : เงินฝากค้ำประกัน 10% (ทหาร)","","","","","8","HOME LOAN"
"LENDING","true","Made to order : บ้านผ่อนสบาย - วงเงินกู้สูง (ไม่ซื้อประกันชีวิต)","DPHG","","","","11","","DPHG","Made to order : Baan Pon Sabai - High LTV (Non-MRTA)","Made to order : บ้านผ่อนสบาย - วงเงินกู้สูง (ไม่ซื้อประกันชีวิต)","","","","","8","HOME LOAN"
"LENDING","true","Made to order : บ้านผ่อนสบาย - วงเงินกู้สูง - ข้าราชการทหาร (ซื้อประกันชีวิต)","DPHK","","","","11","","DPHK","Made to order : Baan Pon Sabai - High LTV (Military) (MRTA)","Made to order : บ้านผ่อนสบาย - วงเงินกู้สูง - ข้าราชการทหาร (ซื้อประกันชีวิต)","","","","","8","HOME LOAN"
"LENDING","true","Made to Order : บ้านผ่อนสบาย - กู้ระยะยาว (ไม่ซื้อประกันชีวิต)","DPHM","","","","11","","DPHM","Made to Order : Baan Pon Sabai - Longer Tenor (Non-MRTA)","Made to Order : บ้านผ่อนสบาย - กู้ระยะยาว (ไม่ซื้อประกันชีวิต)","","","","","8","HOME LOAN"
"LENDING","true","Made to order : บ้านผ่อนสบาย - กู้ระยะยาว - ข้าราชการทหาร (ซื้อประกันชีวิต)","DPHQ","","","","11","","DPHQ","Made to Order : Baan Pon Sabai - Longer Tenor (Military) (MRTA)","Made to order : บ้านผ่อนสบาย - กู้ระยะยาว - ข้าราชการทหาร (ซื้อประกันชีวิต)","","","","","8","HOME LOAN"
"LENDING","true","Made to order : Premier Housing - กู้ระยะยาว (ซื้อประกันชีวิต)","DPHS","","","","11","","DPHS","Made to order : Premier Housing -  Longer Tenor (MRTA)","Made to order : Premier Housing - กู้ระยะยาว (ซื้อประกันชีวิต)","","","","","8","HOME LOAN"
"LENDING","true","TMB Housing Loan Made-to-Order โปรแกรมพิเศษสำหรับผลิตภัณฑ์สินเชื่อ Premier Housing Loan - กรณีลูกค้าซื้อบ้านพร้อนที่ดิน ลูกค้าไม่ซื้อประกันชีวิต (Non-MRTA)","DTH1","","","","11","","DTH1","Made to Order : Premier Housing Loan - Land & House (Non-MRTA)","TMB Housing Loan Made-to-Order โปรแกรมพิเศษสำหรับผลิตภัณฑ์สินเชื่อ Premier Housing Loan - กรณีลูกค้าซื้อบ้านพร้อนที่ดิน ลูกค้าไม่ซื้อประกันชีวิต (Non-MRTA)","","","","","8","HOME LOAN"
"LENDING","true","TMB Housing Loan Made-to-Order โปรแกรมพิเศษสำหรับผลิตภัณฑ์สินเชื่อ Premier Housing Loan - กรณีลูกค้าโครงการ บมจ.พร็อพเพอร์ตี้ เพอร์เฟค และบริษัทในเครือ เฉพาะกรณีซื้อบ้านพร้อมที่ดิน ลูกค้าไม่ซื้อประกันชีวิต (Non-MRTA)","DTH3","","","","11","","DTH3","Made to Order : Premier Housing Loan - Property Perfect Developer (Non-MRTA)","TMB Housing Loan Made-to-Order โปรแกรมพิเศษสำหรับผลิตภัณฑ์สินเชื่อ Premier Housing Loan - กรณีลูกค้าโครงการ บมจ.พร็อพเพอร์ตี้ เพอร์เฟค และบริษัทในเครือ เฉพาะกรณีซื้อบ้านพร้อมที่ดิน ลูกค้าไม่ซื้อประกันชีวิต (Non-MRTA)","","","","","8","HOME LOAN"
"LENDING","true","Made to Order : บ้านผ่อนสบาย ลูกค้าทั่วไป ขอกู้วงเงินต่ำ (เริ่ม 1 ก.พ. 2551)","DTH5","","","","11","","DTH5","Made to Order : TMB Easy Home Loan - Low LTV (General) (Start 1 Feb 2008)","Made to Order : บ้านผ่อนสบาย ลูกค้าทั่วไป ขอกู้วงเงินต่ำ (เริ่ม 1 ก.พ. 2551)","","","","","8","HOME LOAN"
